store_id,clinic_name,store_name,Zipcode,adress,access,image_path
ws_045,ウィスマイル,指扇駅前いしはま歯科クリニック,〒331-0062,埼玉県さいたま市西区土屋594-1鈴木第2ビル2F,指扇駅1分
ws_046,ウィスマイル,柳崎歯科矯正クリニック,〒333-0861,埼玉県川口市柳崎5-1-1ツカサビル1F,東浦和駅13分
ws_047,ウィスマイル,田中歯科医院,〒277-0025,千葉県柏市千代田3-15-1クセレントビル2階,柏駅15分
ws_048,ウィスマイル,千葉総合歯科稲毛 矯正歯科,〒263-0043,千葉県千葉市稲毛区小仲台2-5-3稲栄ビル1F・6F・7F,稲毛駅30秒
ws_049,ウィスマイル,丹野歯科医院,〒323-0024,栃木県小山市宮本町3-8-29,小山駅5分
ws_050,ウィスマイル,名古屋ウィズ歯科・矯正歯科,〒450-0002,愛知県名古屋市中村区名駅２丁目４４番２号オ-キッドＧビル２階,名古屋駅1分
ws_051,ウィスマイル,アピタ知立ファミリー歯科・矯正歯科,〒472-0045,愛知県知立市長篠町大山18-1ギャラリエアピタ知立店2階,牛田駅13分
ws_052,ウィスマイル,名駅ファイン歯科・矯正歯科,〒450-0002,愛知県名古屋市中村区名駅4-8エニシオ名駅6階,名古屋駅1分
ws_053,ウィスマイル,名古屋さいとう矯正歯科,〒450-0002,愛知県名古屋市中村区名駅4-8エニシオ名駅7階,名古屋駅1分
ws_054,ウィスマイル,名駅アール歯科・矯正歯科,〒450-0002,愛知県名古屋市中村区名駅四丁目１０番２５号名駅ＩＭＡＩビル１１階,名古屋駅1分
ws_055,ウィスマイル,名古屋イースト歯科・矯正歯科,〒465-0033,愛知県名古屋市名東区明が丘124-1amiamiビル1階,藤が丘駅1分
ws_056,ウィスマイル,アルティメイト栄歯科・矯正歯科,〒460-0003,愛知県名古屋市中区錦3-15-33アルティメイト錦大津通3F,栄駅1分
ws_057,ウィスマイル,名古屋やごと歯科・矯正歯科,〒466-0834,愛知県名古屋市昭和区広路町石坂2-1イオン八事店4階,八事駅2分
ws_058,ウィスマイル,エスカ歯科・矯正歯科,〒453-0015,愛知県名古屋市中村区椿町６番９号先エスカ地下街,名古屋駅1分
ws_059,ウィスマイル,名古屋茶屋歯科・矯正歯科,〒455-0858,愛知県名古屋市港区西茶屋2丁目11イオンモ-ル名古屋茶屋1階,イオンモール名古屋茶屋前
ws_060,ウィスマイル,名古屋ルミナス歯科・矯正歯科,〒454-0812,愛知県名古屋市中川区五月通２丁目３７番黄金ステ-ションビル２階,市名古屋市営バス「五月通」1分
ws_061,ウィスマイル,ケンデンタルクリニック 小牧医院,〒485-0041,愛知県小牧市小牧3-555ラピオ4階 （アルプラザ小牧）,名鉄小牧駅5分
ws_062,ウィスマイル,ケンデンタルクリニック 江南医院,〒483-8342,愛知県江南市松竹町上野２０５ヴィアモ-ルアピタ 2F,江南駅25分
ws_063,ウィスマイル,ワイズ歯科矯正歯科＋KIDS イオン小牧店,〒485-0831,愛知県小牧市東1-126イオン小牧1階,小牧駅17分
ws_064,ウィスマイル,ケンデンタルクリニック 犬山医院,〒484-0065,愛知県犬山市五郎丸東3-34,岐阜バス「総合犬山中央病院東」2分
ws_065,ウィスマイル,金山ファイン歯科・矯正歯科,〒460-0022,愛知県名古屋市中区金山1-15-10メイフィス金山駅前ビル6階,金山駅2分
ws_066,ウィスマイル,静間歯科医院,〒475-0921,愛知県半田市天神町51-10,成岩駅8分
ws_067,ウィスマイル,小木曽歯科医院,〒399-4113,長野県駒ヶ根市赤須町9-15,駒ヶ根駅10分
ws_068,ウィスマイル,ケンデンタルクリニック 岐阜医院,〒501-6115,岐阜県岐阜市柳津町丸野３丁目３−６カラフルタウン 岐阜 2F,柳津駅15分
ws_069,ウィスマイル,歯科天陽堂柴田医院,〒431-0302,静岡県湖西市新居町新居3354-1,新居町8分
ws_070,ウィスマイル,You矯正歯科 大阪梅田医院,〒530-0001,大阪府大阪市北区梅田2-4-9ブリ-ゼブリ-ゼ 5F,大阪駅／北新地駅5分
ws_071,ウィスマイル,ルセラ歯科・矯正歯科 堺,〒587-8577,大阪府堺市美原区黒山22-1ららぽ-と堺2F,南海バス「美原区役所前」5分
ws_072,ウィスマイル,増田歯科医院 京橋院,〒534-0024,大阪府大阪市都島区東野田町1-6-16ワタヤコスモスビル3階,京橋駅1分
ws_073,ウィスマイル,新福島 ホワイトノア歯科 矯正歯科,〒553-0003,大阪府大阪市福島区福島4-5-47,新福島駅1分
ws_074,ウィスマイル,かわさと歯科・矯正歯科,〒530-0002,大阪府大阪市北区曽根崎新地1-4-20桜橋IMビル4階,北新地駅1分
ws_075,ウィスマイル,いちき歯科,〒530-0044,大阪府堺市北区東天満1-10-10サンファ-スト南森町2F,南森町駅1分
ws_076,ウィスマイル,増田歯科医院 守口院,〒570-0015,大阪府守口市梶町4-63-7,古川橋駅20分
ws_077,ウィスマイル,AKIデンタルクリニック,〒545-6021,大阪府大阪市阿倍野区阿倍野筋1-1-43あべのハルカスタワ-館21階,天王寺駅5分
ws_078,ウィスマイル,RYOデンタルクリニック,〒542-0085,大阪府大阪市中央区心斎橋筋2-7-18プライムスクエア心斎橋ビル5F,心斎橋駅5分/なんば駅5分
ws_079,ウィスマイル,クマシロ歯科診療所,〒571-0067,大阪府門真市石原町5-24日光ハイツ1F,古川橋駅5分
ws_080,ウィスマイル,うえだ歯科クリニック,〒562-0023,大阪府箕面市粟生間谷西１丁目１−６,阪急バス「尼谷」1分
ws_081,ウィスマイル,&DENTAL谷町4丁目歯科・矯正歯科,〒540-0028,大阪府大阪市中央区常盤町2-1-13アドバンスビル本町1階,谷町四丁目駅4分
ws_082,ウィスマイル,京都下鴨ライフ歯科・矯正歯科・小児歯科,〒606-0826,京都府京都市左京区下鴨西本町39,北山駅13分
ws_083,ウィスマイル,クラッセ歯科・矯正歯科,〒658-0054,兵庫県神戸市東灘区御影中町3-2-1御影クラッセ4F,御影駅直通
ws_084,ウィスマイル,神戸三宮ヨシダファミリー歯科・矯正歯科クリニック,〒651-0087,兵庫県神戸市中央区御幸通4-2-9アベニュ-御幸ビル101,三宮駅5分
ws_085,ウィスマイル,宝塚ライフ歯科・矯正歯科,〒665-0845,兵庫県宝塚市栄町1-9-51,宝塚駅8分
ws_086,ウィスマイル,神戸セントレース歯科・矯正歯科,〒650-0021,兵庫県神戸市中央区三宮町1丁目4−3クレフィ三宮8階,神戸三宮駅3分
ws_087,ウィスマイル,西宮北口ライフ歯科・矯正歯科・小児歯科,〒663-8204,兵庫県西宮市高松町3-361階,西宮北口1分
ws_088,ウィスマイル,なかたに歯科クリニック,〒652-0898,兵庫県神戸市兵庫区駅前通1-2-1アルバビル3・4F,兵庫駅1分
ws_089,ウィスマイル,宝塚歯科H&L,〒665-0004,兵庫県宝塚市梅野町1-48宝南ショップス2階,宝塚南口駅1分
ws_090,ウィスマイル,西宮北口駅前歯科,〒662-0833,兵庫県西宮市北昭和町2-19,西宮北口駅4分
ws_091,ウィスマイル,ブランチ大津京デンタルクリニック,〒520-0021,滋賀県大津市二本松1-1ブランチ大津京A棟2F,江若交通「競輪場前」1分
ws_092,ウィスマイル,You矯正歯科 広島駅前医院,〒732-0822,広島県広島市南区松原町5-1ビッグフロント広島４階,広島駅3分
ws_093,ウィスマイル,木村歯科・矯正歯科,〒734-0014,広島県広島市南区宇品西5-11-1-104,広島バス「宇品西三丁目」1分
ws_094,ウィスマイル,木村歯科医院 黒瀬院,〒739-2612,広島県東広島市黒瀬町丸山1420-1,JRバス中国「黒瀬支所前」1分
ws_095,ウィスマイル,パセーラデンタルクリニック,〒730-0011,広島県広島市中区基町6-78クレドパセ-ラ9F,県庁前直結
ws_096,ウィスマイル,安芸津歯科医院,〒739-2403,広島県東広島市安芸津町風早3206,東広島市
ws_097,ウィスマイル,You矯正歯科 紙屋町医院,〒730-0031,広島県広島市中区紙屋町1-2-22広島トランヴェ-ルビル地下1F,紙屋町東電停１分
ws_098,ウィスマイル,ワハハ総合デンタル広島袋町クリニック,〒730-0036,広島県広島市中区袋町6-42深井ビル1階・5階,本通駅2分
ws_099,ウィスマイル,高田歯科口腔外科医院,〒761-8042,香川県高松市御厩町476高田整形外科医院３階,高松市
ws_100,ウィスマイル,中矢歯科医院,〒791-3152,愛媛県伊予郡松前町大字永田298−13,古泉駅15分
ws_101,ウィスマイル,田岡歯科・矯正歯科クリニック,〒780-8052,高知県高知市鴨部1-10-33,とさでん交通「旭町三丁目 」7分
ws_102,ウィスマイル,友枝歯科・矯正歯科クリニック福岡天神,〒810-0041,福岡県福岡市中央区大名2-6-50福岡大名ガ-デンシティ2F,天神駅3分
ws_103,ウィスマイル,福岡天神さいとう矯正歯科,〒810-0021,福岡県福岡市中央区今泉1-11-5ロクラス今泉 1F,福岡天神駅2分
ws_104,ウィスマイル,天神西通りデンタルクリニック,〒810-0041,福岡県福岡市中央区大名2-1-10ビ-ムス福岡ビル4階,福岡天神駅5分
ws_105,ウィスマイル,まりん歯科・小児歯科医院,〒800-0207,福岡県北九州市小倉南区沼緑町4-3-32,西鉄バス「沼団地」3分
ws_106,ウィスマイル,むらつ歯科クリニック,〒812-0011,福岡県福岡市博多区博多駅前3-26-29九勧博多ビル1階,博多駅5分
ws_107,ウィスマイル,ケイズ歯科・矯正歯科クリニック,〒803-0845,福岡県北九州市小倉北区上到津3-3-3アクロスプラザ到津2F,南小倉駅20分
ws_108,ウィスマイル,ドリーム歯科クリニック,〒810-0014,福岡県福岡市中央区平尾2-5-8西鉄平尾駅ビル3F,平尾駅直結
ws_109,ウィスマイル,周船寺ハローパークペガサス歯科クリニック,〒819-0374,福岡県福岡市西区千里701-14,周船寺駅12分
ws_110,ウィスマイル,愛デンタルクリニック,〒806-0023,福岡県北九州市八幡西区八千代町4-26,黒崎駅5分
ws_111,ウィスマイル,本城駅前ペガサス歯科クリニック,〒807-0803,福岡県北九州市八幡西区千代ケ崎1-15-5,本城駅2分
ws_112,ウィスマイル,ワハハ鹿児島中央駅歯科・マウスピース矯正,〒890-0045,鹿児島県鹿児島市武1-2-10JR鹿児島中央ビル AMUWE 3F,鹿児島中央駅1分
ws_113,ウィスマイル,ワハハキッズデンタルランド＆おとな歯科,〒899-5431,鹿児島県姶良市西餅田264-1イオンタウン姶良3F,帖佐駅10分
ws_114,ウィスマイル,よしどめデンタルクリニック マルヤガーデンズ,〒892-0826,鹿児島県鹿児島市呉服町6-5マルヤガ-デンズ4F,いづろ通駅4分
ws_115,ウィスマイル,上熊本駅わが輩通り歯科クリニック,〒860-0079,熊本県熊本市西区上熊本3-7-1メガセンタ-トライアル隣,上熊本駅4分
ws_116,ウィスマイル,郡山ラポール歯科,〒963-0209,福島県郡山市御前南5-74,郡山市
ws_117,ウィスマイル,仙台駅前歯科・矯正歯科,〒980-0021,宮城県仙台市青葉区中央1-8-40井門仙台駅前ビル5F,仙台駅1分
ws_118,ウィスマイル,かつき歯科クリニック,〒990-0810,山形県山形市馬見ヶ崎2-10-14,山交バス「北部市民プール前」8分
ws_119,ウィスマイル,ピュアリオ歯科・矯正歯科 札幌大通すすきの院,〒064-0805,北海道札幌市中央区南5条西3-8Ｎ・グランデビル 4階,すすきの駅1分／大通駅9分
ws_120,ウィスマイル,さいとう矯正歯科 大通院,〒060-0042,北海道札幌市中央区大通西3-8桂和大通ビル51 2F,大通駅1分
ws_121,ウィスマイル,さいとう矯正歯科 札幌宮の沢,〒063-0052,北海道札幌市西区宮の沢２条2‐4‐7,宮の沢駅8分
ws_122,ウィスマイル,ピュアリオ歯科・矯正歯科 田町三田院,〒108-0014,東京都港区芝5-14-14ビジデンス三慶3F,田町駅4分/三田駅3分
ws_123,ウィスマイル,渋谷F＆B矯正歯科・東京,〒150-0046,東京都渋谷区松濤1-29-1渋谷クロスロ-ドビル5階,渋谷駅5分
omt_001,Oh my teeth,東京表参道矯正歯科,〒107-0061,東京都港区北青山3-15-5 ポルトフィーノ1F,表参道駅徒歩3分
omt_002,Oh my teeth,東京銀座有楽町矯正歯科,〒100-0006,東京都千代田区有楽町2-10-1 東京交通会館2F,有楽町駅直結
omt_003,Oh my teeth,東京池袋矯正歯科,〒171-0021,東京都豊島区西池袋1-1-30 東武ホープセンター北地区B1F,池袋駅直結
omt_004,Oh my teeth,東京新宿矯正歯科,〒160-0021,東京都新宿区歌舞町1 新宿サブナードB1F,新宿駅直結
omt_005,Oh my teeth,大阪心斎橋矯正歯科,〒550-0015,大阪府大阪市西区南堀江1-15-9 南堀江コレット1F,四ツ橋駅徒歩5分/西大橋駅徒歩7分/心斎橋駅徒歩9分
omt_006,Oh my teeth,大阪梅田矯正歯科,〒530-0014,大阪府大阪市北区鶴野町1-9 M.VOLANTE UMEDA 7階,大阪駅徒歩6分/梅田駅徒歩4分
omt_007,Oh my teeth,名古屋名駅矯正歯科,〒450-0002,愛知県名古屋市中村区名駅4-2-28 THE EDGE名古屋 3階,名古屋駅徒歩5分
omt_008,Oh my teeth,福岡博多矯正歯科,〒812-0012,福岡県福岡市博多区博多駅中央街7-2 トヨタレンタリース博多駅前ビル 4階,博多駅筑紫口徒歩3分
